timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,circulatingSupply,timestamp
2020-04-07 00:00:00+00:00,2020-04-07 23:59:59.999000+00:00,2020-04-07 10:54:03+00:00,2020-04-07 21:07:03+00:00,2781,7273.64421075,7427.93933989,7136.71418613,7176.41450049,44243482667.85,131409299432.46,18311275.0,2020-04-07 23:59:59.999000+00:00
2020-04-08 00:00:00+00:00,2020-04-08 23:59:59.999000+00:00,2020-04-08 06:02:04+00:00,2020-04-08 01:56:04+00:00,2781,7179.28341821,7356.22386412,7153.30567428,7334.09845346,37563249548.94,134309895035.597,18313075.0,2020-04-08 23:59:59.999000+00:00
2020-04-09 00:00:00+00:00,2020-04-09 23:59:59.999000+00:00,2020-04-09 00:43:00+00:00,2020-04-09 12:12:04+00:00,2781,7337.9661825,7341.44831412,7179.0943407,7302.0895105,34815139177.59,133737857009.882,18315012.0,2020-04-09 23:59:59.999000+00:00
2020-04-10 00:00:00+00:00,2020-04-10 23:59:59.999000+00:00,2020-04-10 00:00:00+00:00,2020-04-10 15:36:03+00:00,2781,7303.81519824,7303.81519824,6802.47496589,6865.49337195,43622840991.71,125755496117.263,18317037.0,2020-04-10 23:59:59.999000+00:00
2020-04-11 00:00:00+00:00,2020-04-11 23:59:59.999000+00:00,2020-04-11 06:27:03+00:00,2020-04-11 17:16:03+00:00,2781,6867.4404519,6926.0696338,6789.9207024,6859.08296343,31222085946.27,125651623116.07,18319012.0,2020-04-11 23:59:59.999000+00:00
2020-04-12 00:00:00+00:00,2020-04-12 23:59:59.999000+00:00,2020-04-12 20:38:04+00:00,2020-04-12 04:19:04+00:00,2781,6858.06802459,7119.94706176,6811.07790015,6971.09159108,35759567632.29,127716846208.307,18320925.0,2020-04-12 23:59:59.999000+00:00
2020-04-13 00:00:00+00:00,2020-04-13 23:59:59.999000+00:00,2020-04-13 00:00:03+00:00,2020-04-13 14:00:03+00:00,2781,6965.61663772,6965.61663772,6668.25976411,6845.03769683,38619308647.44,125422221237.296,18323087.0,2020-04-13 23:59:59.999000+00:00
2020-04-14 00:00:00+00:00,2020-04-14 23:59:59.999000+00:00,2020-04-14 17:12:05+00:00,2020-04-14 08:41:03+00:00,2781,6843.28177662,6958.55722441,6793.82120931,6842.42786097,34110434051.86,125388687977.151,18325175.0,2020-04-14 23:59:59.999000+00:00
2020-04-15 00:00:00+00:00,2020-04-15 23:59:59.999000+00:00,2020-04-15 04:43:00+00:00,2020-04-15 23:41:00+00:00,2781,6845.56171696,6928.66436972,6633.40269245,6642.10989286,32288311030.76,121731940639.413,18327300.0,2020-04-15 23:59:59.999000+00:00
2020-04-16 00:00:00+00:00,2020-04-16 23:59:59.999000+00:00,2020-04-16 23:03:03+00:00,2020-04-16 00:32:03+00:00,2781,6640.45388894,7134.45052778,6555.50427487,7116.80421777,46783242376.7,130445413270.0,18329212.0,2020-04-16 23:59:59.999000+00:00
2020-04-17 00:00:00+00:00,2020-04-17 23:59:59.999000+00:00,2020-04-17 23:38:03+00:00,2020-04-17 15:03:04+00:00,2781,7116.55260865,7167.18298759,7050.33182989,7096.18465879,32513423567.43,130078472088.331,18330762.0,2020-04-17 23:59:59.999000+00:00
2020-04-18 00:00:00+00:00,2020-04-18 23:59:59.999000+00:00,2020-04-18 23:38:03+00:00,2020-04-18 00:01:04+00:00,2781,7092.29152293,7269.95653094,7089.24716763,7257.66485847,32447188385.93,133053136875.737,18332775.0,2020-04-18 23:59:59.999000+00:00
2020-04-19 00:00:00+00:00,2020-04-19 23:59:59.999000+00:00,2020-04-19 04:34:03+00:00,2020-04-19 14:44:00+00:00,2781,7260.92257873,7280.52178187,7167.05456229,7189.42482356,31311210215.32,131815853850.003,18334687.0,2020-04-19 23:59:59.999000+00:00
2020-04-20 00:00:00+00:00,2020-04-20 23:59:59.999000+00:00,2020-04-20 04:07:04+00:00,2020-04-20 20:06:04+00:00,2781,7186.8737411,7240.29059686,6835.50314462,6881.95869275,37747113935.85,126192239912.382,18336675.0,2020-04-20 23:59:59.999000+00:00
2020-04-21 00:00:00+00:00,2020-04-21 23:59:59.999000+00:00,2020-04-21 07:28:00+00:00,2020-04-21 12:00:04+00:00,2781,6879.78434985,6934.55187057,6834.44232463,6880.32347375,32589741510.73,126175238603.42,18338562.0,2020-04-21 23:59:59.999000+00:00
2020-04-22 00:00:00+00:00,2020-04-22 23:59:59.999000+00:00,2020-04-22 17:37:06+00:00,2020-04-22 01:15:05+00:00,2781,6879.44029975,7145.86574462,6867.78168929,7117.20747869,33249153865.76,130530916076.973,18340187.0,2020-04-22 23:59:59.999000+00:00
2020-04-23 00:00:00+00:00,2020-04-23 23:59:59.999000+00:00,2020-04-23 19:49:00+00:00,2020-04-23 11:23:00+00:00,2781,7121.30605911,7491.78492971,7081.5946281,7429.72464927,43500782316.07,136275638030.678,18341950.0,2020-04-23 23:59:59.999000+00:00
2020-04-24 00:00:00+00:00,2020-04-24 23:59:59.999000+00:00,2020-04-24 21:31:04+00:00,2020-04-24 00:00:04+00:00,2781,7434.18155636,7574.19602617,7434.18155636,7550.90102725,34636526285.8,138512029491.143,18343775.0,2020-04-24 23:59:59.999000+00:00
2020-04-25 00:00:00+00:00,2020-04-25 23:59:59.999000+00:00,2020-04-25 15:54:04+00:00,2020-04-25 19:29:00+00:00,2781,7550.48301195,7641.36397705,7521.67241878,7569.93603405,32941541446.93,138874072264.263,18345475.0,2020-04-25 23:59:59.999000+00:00
2020-04-26 00:00:00+00:00,2020-04-26 23:59:59.999000+00:00,2020-04-26 14:44:00+00:00,2020-04-26 00:08:04+00:00,2781,7570.13893823,7700.59429483,7561.40785333,7679.86720422,33070154490.75,140903867572.585,18347175.0,2020-04-26 23:59:59.999000+00:00
2020-04-27 00:00:00+00:00,2020-04-27 23:59:59.999000+00:00,2020-04-27 23:59:04+00:00,2020-04-27 00:00:05+00:00,2781,7679.41895085,7795.60083451,7679.41895085,7795.60083451,36162144724.71,143040988589.571,18348937.0,2020-04-27 23:59:59.999000+00:00
2020-04-28 00:00:00+00:00,2020-04-28 23:59:59.999000+00:00,2020-04-28 23:42:01+00:00,2020-04-28 15:02:00+00:00,2781,7796.97044056,7814.52714133,7730.80654225,7807.05845106,33187959920.92,143266252261.336,18350862.0,2020-04-28 23:59:59.999000+00:00
2020-04-29 00:00:00+00:00,2020-04-29 23:59:59.999000+00:00,2020-04-29 21:59:00+00:00,2020-04-29 02:13:00+00:00,2781,7806.71256355,8871.75372738,7786.04929564,8801.03776688,60201052202.54,161522471384.783,18352662.0,2020-04-29 23:59:59.999000+00:00
2020-04-30 00:00:00+00:00,2020-04-30 23:59:59.999000+00:00,2020-04-30 06:22:00+00:00,2020-04-30 17:55:00+00:00,2781,8797.67005044,9440.65067326,8533.25593295,8658.55417975,66964629541.31,158922133909.094,18354350.0,2020-04-30 23:59:59.999000+00:00
2020-05-01 00:00:00+00:00,2020-05-01 23:59:59.999000+00:00,2020-05-01 11:45:01+00:00,2020-05-01 00:01:00+00:00,2781,8672.7819143,9048.02383263,8667.76321655,8864.76680793,44068389996.94,162722652380.246,18356112.0,2020-05-01 23:59:59.999000+00:00
2020-05-02 00:00:00+00:00,2020-05-02 23:59:59.999000+00:00,2020-05-02 17:50:01+00:00,2020-05-02 06:53:00+00:00,2781,8869.05761887,9007.18780321,8811.36632956,8988.5962069,40134388683.23,165012307599.614,18357962.0,2020-05-02 23:59:59.999000+00:00
2020-05-03 00:00:00+00:00,2020-05-03 23:59:59.999000+00:00,2020-05-03 04:35:01+00:00,2020-05-03 15:55:00+00:00,2781,8983.61414879,9167.7813443,8830.97125528,8897.46850985,47101785174.26,163358189150.984,18360075.0,2020-05-03 23:59:59.999000+00:00
2020-05-04 00:00:00+00:00,2020-05-04 23:59:59.999000+00:00,2020-05-04 22:03:00+00:00,2020-05-04 05:42:00+00:00,2781,8895.74487399,8956.90651911,8645.02412633,8912.65460539,45718796275.55,163654493632.392,18362037.0,2020-05-04 23:59:59.999000+00:00
2020-05-05 00:00:00+00:00,2020-05-05 23:59:59.999000+00:00,2020-05-05 05:08:00+00:00,2020-05-05 11:00:01+00:00,2781,8912.8321603,9062.41456364,8856.82715528,9003.07017834,43148462663.17,165332488791.878,18364012.0,2020-05-05 23:59:59.999000+00:00
2020-05-06 00:00:00+00:00,2020-05-06 23:59:59.999000+00:00,2020-05-06 23:05:00+00:00,2020-05-06 00:50:01+00:00,2781,9007.44125582,9411.46787039,8966.70598977,9268.76208066,49371886931.48,170229620935.298,18365950.0,2020-05-06 23:59:59.999000+00:00
2020-05-07 00:00:00+00:00,2020-05-07 23:59:59.999000+00:00,2020-05-07 23:52:00+00:00,2020-05-07 02:03:02+00:00,2781,9261.89505826,9992.66392105,9138.32257195,9951.5187451,61112700562.08,182787376636.504,18367787.0,2020-05-07 23:59:59.999000+00:00
2020-05-08 00:00:00+00:00,2020-05-08 23:59:59.999000+00:00,2020-05-08 00:53:01+00:00,2020-05-08 07:05:01+00:00,2781,9936.16248196,9996.74335304,9767.17307027,9842.66636785,51780748041.95,180804859844.221,18369500.0,2020-05-08 23:59:59.999000+00:00
2020-05-09 00:00:00+00:00,2020-05-09 23:59:59.999000+00:00,2020-05-09 01:16:01+00:00,2020-05-09 11:48:00+00:00,2781,9840.90638396,9913.86299284,9580.64449235,9593.89673363,46566121841.11,176251395672.863,18371200.0,2020-05-09 23:59:59.999000+00:00
2020-05-10 00:00:00+00:00,2020-05-10 23:59:59.999000+00:00,2020-05-10 00:02:03+00:00,2020-05-10 17:02:01+00:00,2781,9591.16923131,9595.58062909,8395.10745112,8756.43114193,63325279336.96,160884755210.801,18373325.0,2020-05-10 23:59:59.999000+00:00
2020-05-11 00:00:00+00:00,2020-05-11 23:59:59.999000+00:00,2020-05-11 12:31:00+00:00,2020-05-11 18:24:01+00:00,2781,8755.5356389,9033.47117613,8374.32297508,8601.79620238,57119858801.94,158059235275.589,18375143.0,2020-05-11 23:59:59.999000+00:00
2020-05-12 00:00:00+00:00,2020-05-12 23:59:59.999000+00:00,2020-05-12 17:22:01+00:00,2020-05-12 00:05:01+00:00,2781,8610.38621232,8949.89797874,8569.64398804,8804.47781074,42142717533.17,161791577300.916,18376056.0,2020-05-12 23:59:59.999000+00:00
2020-05-13 00:00:00+00:00,2020-05-13 23:59:59.999000+00:00,2020-05-13 21:28:01+00:00,2020-05-13 00:00:01+00:00,2781,8805.38781338,9317.87855411,8805.38781338,9269.98770576,45558144023.02,170352710071.21,18376800.0,2020-05-13 23:59:59.999000+00:00
2020-05-14 00:00:00+00:00,2020-05-14 23:59:59.999000+00:00,2020-05-14 10:10:00+00:00,2020-05-14 01:48:01+00:00,2781,9271.32863776,9793.26820869,9255.03484619,9733.72147137,56426907637.29,178881641547.089,18377518.0,2020-05-14 23:59:59.999000+00:00
2020-05-15 00:00:00+00:00,2020-05-15 23:59:59.999000+00:00,2020-05-15 00:05:01+00:00,2020-05-15 20:58:00+00:00,2781,9734.29077525,9755.82849814,9261.3979997,9328.19722645,48158802327.34,171436341789.485,18378293.0,2020-05-15 23:59:59.999000+00:00
2020-05-16 00:00:00+00:00,2020-05-16 23:59:59.999000+00:00,2020-05-16 05:32:00+00:00,2020-05-16 00:19:00+00:00,2781,9333.23987276,9564.20498908,9260.69416318,9377.0140257,36164766407.63,172340956578.561,18379087.0,2020-05-16 23:59:59.999000+00:00
2020-05-17 00:00:00+00:00,2020-05-17 23:59:59.999000+00:00,2020-05-17 16:15:00+00:00,2020-05-17 00:08:00+00:00,2781,9374.92998661,9823.0022878,9349.5460711,9670.73937122,40084250662.96,177745404470.085,18379712.0,2020-05-17 23:59:59.999000+00:00
2020-05-18 00:00:00+00:00,2020-05-18 23:59:59.999000+00:00,2020-05-18 01:43:00+00:00,2020-05-18 10:03:00+00:00,2781,9675.69498013,9906.03020325,9570.35898532,9726.5748149,41827139895.62,178779483463.616,18380518.0,2020-05-18 23:59:59.999000+00:00
2020-05-19 00:00:00+00:00,2020-05-19 23:59:59.999000+00:00,2020-05-19 11:22:01+00:00,2020-05-19 05:31:03+00:00,2781,9727.06360375,9836.04752405,9539.62405543,9729.0379192,39254288954.98,178831635026.347,18381225.0,2020-05-19 23:59:59.999000+00:00
2020-05-20 00:00:00+00:00,2020-05-20 23:59:59.999000+00:00,2020-05-20 06:42:00+00:00,2020-05-20 17:24:00+00:00,2781,9725.32936525,9804.79388786,9447.20154126,9522.98115678,36546239702.55,175050963474.872,18381950.0,2020-05-20 23:59:59.999000+00:00
2020-05-21 00:00:00+00:00,2020-05-21 23:59:59.999000+00:00,2020-05-21 00:45:00+00:00,2020-05-21 19:01:00+00:00,2781,9522.74008319,9555.24217533,8869.93110855,9081.76202252,39326160532.43,166947987863.53,18382775.0,2020-05-21 23:59:59.999000+00:00
2020-05-22 00:00:00+00:00,2020-05-22 23:59:59.999000+00:00,2020-05-22 17:07:02+00:00,2020-05-22 04:43:00+00:00,2781,9080.33473763,9232.93609283,9008.63827133,9182.57751787,29810773699.23,168807619957.283,18383468.0,2020-05-22 23:59:59.999000+00:00
2020-05-23 00:00:00+00:00,2020-05-23 23:59:59.999000+00:00,2020-05-23 03:28:00+00:00,2020-05-23 10:32:01+00:00,2781,9185.06272737,9302.50164919,9118.10885548,9209.28742769,27727866811.67,169305492439.588,18384212.0,2020-05-23 23:59:59.999000+00:00
2020-05-24 00:00:00+00:00,2020-05-24 23:59:59.999000+00:00,2020-05-24 10:28:02+00:00,2020-05-24 23:48:00+00:00,2781,9212.28340427,9288.40401564,8787.251002,8790.36800074,32518803299.58,161610414642.629,18384943.0,2020-05-24 23:59:59.999000+00:00
2020-05-25 00:00:00+00:00,2020-05-25 23:59:59.999000+00:00,2020-05-25 19:58:00+00:00,2020-05-25 11:01:02+00:00,2781,8786.10769511,8951.00563809,8719.66836224,8906.93476142,31288157264.19,163760453116.409,18385725.0,2020-05-25 23:59:59.999000+00:00
2020-05-26 00:00:00+00:00,2020-05-26 23:59:59.999000+00:00,2020-05-26 08:27:00+00:00,2020-05-26 16:00:01+00:00,2781,8909.58607327,8991.9676255,8757.29380384,8835.05306073,29584186947.02,162445535235.104,18386481.0,2020-05-26 23:59:59.999000+00:00
2020-05-27 00:00:00+00:00,2020-05-27 23:59:59.999000+00:00,2020-05-27 17:58:01+00:00,2020-05-27 00:04:01+00:00,2781,8837.3812128,9203.32051535,8834.15742919,9181.01794762,32740536902.33,168814700531.386,18387362.0,2020-05-27 23:59:59.999000+00:00
2020-05-28 00:00:00+00:00,2020-05-28 23:59:59.999000+00:00,2020-05-28 23:32:01+00:00,2020-05-28 08:09:06+00:00,2781,9184.94499772,9546.31960175,9148.45714843,9525.7510947,34367073114.46,175161235290.292,18388181.0,2020-05-28 23:59:59.999000+00:00
2020-05-29 00:00:00+00:00,2020-05-29 23:59:59.999000+00:00,2020-05-29 00:17:01+00:00,2020-05-29 11:19:00+00:00,2781,9528.35562913,9573.66681733,9379.33894613,9439.12439045,32896642044.26,173575756364.005,18388968.0,2020-05-29 23:59:59.999000+00:00
2020-05-30 00:00:00+00:00,2020-05-30 23:59:59.999000+00:00,2020-05-30 23:17:01+00:00,2020-05-30 03:52:00+00:00,2781,9438.91400926,9704.03030928,9366.72941775,9700.41407169,32722975141.2,178390129757.676,18389950.0,2020-05-30 23:59:59.999000+00:00
2020-05-31 00:00:00+00:00,2020-05-31 23:59:59.999000+00:00,2020-05-31 00:01:01+00:00,2020-05-31 23:46:01+00:00,2781,9700.10569689,9700.34389507,9432.29679512,9461.05891806,27773290298.51,173997151929.677,18390875.0,2020-05-31 23:59:59.999000+00:00
2020-06-01 00:00:00+00:00,2020-06-01 23:59:59.999000+00:00,2020-06-01 23:30:01+00:00,2020-06-01 23:32:02+00:00,2781,9463.6056622,10199.5649719,9450.89911148,10167.2681012,35198901068.39,186993405740.449,18391706.0,2020-06-01 23:59:59.999000+00:00
2020-06-02 00:00:00+00:00,2020-06-02 23:59:59.999000+00:00,2020-06-02 14:49:00+00:00,2020-06-02 14:48:01+00:00,2781,10162.9731448,10182.3407084,9460.57137098,9529.80414872,39137252108.67,175277218229.261,18392531.0,2020-06-02 23:59:59.999000+00:00
2020-06-03 00:00:00+00:00,2020-06-03 23:59:59.999000+00:00,2020-06-03 23:57:00+00:00,2020-06-03 05:29:01+00:00,2781,9533.76049336,9682.85947041,9471.84640611,9656.71776526,25007459262.16,177619631125.589,18393375.0,2020-06-03 23:59:59.999000+00:00
2020-06-04 00:00:00+00:00,2020-06-04 23:59:59.999000+00:00,2020-06-04 18:25:00+00:00,2020-06-04 11:37:01+00:00,2781,9655.85445253,9887.6106294,9525.24667912,9800.63659532,25921805071.98,180276153545.029,18394331.0,2020-06-04 23:59:59.999000+00:00
2020-06-05 00:00:00+00:00,2020-06-05 23:59:59.999000+00:00,2020-06-05 09:17:00+00:00,2020-06-05 15:19:01+00:00,2781,9800.21547674,9869.2369055,9663.21633712,9665.53278908,23509628646.2,177801825144.882,18395450.0,2020-06-05 23:59:59.999000+00:00
2020-06-06 00:00:00+00:00,2020-06-06 23:59:59.999000+00:00,2020-06-06 12:17:01+00:00,2020-06-06 02:16:01+00:00,2781,9664.90477464,9773.43201601,9591.02453467,9653.67926335,20438419222.33,177595657884.165,18396681.0,2020-06-06 23:59:59.999000+00:00
2020-06-07 00:00:00+00:00,2020-06-07 23:59:59.999000+00:00,2020-06-07 23:22:00+00:00,2020-06-07 14:07:00+00:00,2781,9653.00332503,9768.49790176,9458.1504702,9758.8524174,25015250845.66,179540253701.404,18397681.0,2020-06-07 23:59:59.999000+00:00
2020-06-08 00:00:00+00:00,2020-06-08 23:59:59.999000+00:00,2020-06-08 12:32:00+00:00,2020-06-08 15:36:00+00:00,2781,9760.0632524,9782.30649673,9675.88590718,9771.48948366,21486346311.91,179782576533.652,18398687.0,2020-06-08 23:59:59.999000+00:00
2020-06-09 00:00:00+00:00,2020-06-09 23:59:59.999000+00:00,2020-06-09 00:21:00+00:00,2020-06-09 09:41:01+00:00,2781,9774.35993635,9836.36896869,9664.72013333,9795.70019463,23717842782.98,180237817527.031,18399687.0,2020-06-09 23:59:59.999000+00:00
2020-06-10 00:00:00+00:00,2020-06-10 23:59:59.999000+00:00,2020-06-10 20:07:00+00:00,2020-06-10 09:13:00+00:00,2781,9794.11951106,9908.89655918,9728.29114041,9870.09445278,25706567600.57,181616765438.402,18400712.0,2020-06-10 23:59:59.999000+00:00
2020-06-11 00:00:00+00:00,2020-06-11 23:59:59.999000+00:00,2020-06-11 02:27:01+00:00,2020-06-11 20:16:01+00:00,2781,9870.07852908,9938.29767389,9263.06958826,9321.78129819,30247143440.18,171538133043.473,18401862.0,2020-06-11 23:59:59.999000+00:00
2020-06-12 00:00:00+00:00,2020-06-12 23:59:59.999000+00:00,2020-06-12 14:04:00+00:00,2020-06-12 00:09:01+00:00,2781,9320.69085457,9540.46539289,9285.85140439,9480.84378943,22610564515.31,174474896921.532,18402887.0,2020-06-12 23:59:59.999000+00:00
2020-06-13 00:00:00+00:00,2020-06-13 23:59:59.999000+00:00,2020-06-13 19:50:00+00:00,2020-06-13 04:31:00+00:00,2781,9480.73574979,9493.21171489,9396.00939365,9475.27733834,17564322315.2,174381819725.142,18403875.0,2020-06-13 23:59:59.999000+00:00
2020-06-14 00:00:00+00:00,2020-06-14 23:59:59.999000+00:00,2020-06-14 00:01:00+00:00,2020-06-14 22:27:00+00:00,2781,9477.55403706,9482.27093599,9347.59379317,9386.78789214,18991732745.51,172763239787.199,18404937.0,2020-06-14 23:59:59.999000+00:00
2020-06-15 00:00:00+00:00,2020-06-15 23:59:59.999000+00:00,2020-06-15 21:19:00+00:00,2020-06-15 06:34:00+00:00,2781,9386.03529073,9504.86006526,8990.1759467,9450.70198692,26699704768.46,173947607771.726,18405787.0,2020-06-15 23:59:59.999000+00:00
2020-06-16 00:00:00+00:00,2020-06-16 23:59:59.999000+00:00,2020-06-16 06:25:00+00:00,2020-06-16 00:59:00+00:00,2781,9454.26643056,9579.43037458,9400.44500832,9538.0243743,21565537208.86,175563963385.476,18406743.0,2020-06-16 23:59:59.999000+00:00
2020-06-17 00:00:00+00:00,2020-06-17 23:59:59.999000+00:00,2020-06-17 00:08:00+00:00,2020-06-17 20:08:01+00:00,2781,9533.78375101,9540.42327076,9327.33958675,9480.25536624,20177709879.15,174508805561.132,18407606.0,2020-06-17 23:59:59.999000+00:00
2020-06-18 00:00:00+00:00,2020-06-18 23:59:59.999000+00:00,2020-06-18 00:01:00+00:00,2020-06-18 21:19:00+00:00,2781,9481.56706237,9482.78198635,9328.39559548,9411.84046197,17770083002.7,173256688664.117,18408375.0,2020-06-18 23:59:59.999000+00:00
2020-06-19 00:00:00+00:00,2020-06-19 23:59:59.999000+00:00,2020-06-19 12:33:00+00:00,2020-06-19 23:55:00+00:00,2781,9410.29434848,9440.87603373,9274.29612136,9288.01871603,19632223107.38,170985625732.412,18409268.0,2020-06-19 23:59:59.999000+00:00
2020-06-20 00:00:00+00:00,2020-06-20 23:59:59.999000+00:00,2020-06-20 22:45:01+00:00,2020-06-20 16:08:00+00:00,2781,9290.96027975,9394.97159448,9247.37967261,9332.340762,17130541557.31,171809438650.585,18410112.0,2020-06-20 23:59:59.999000+00:00
2020-06-21 00:00:00+00:00,2020-06-21 23:59:59.999000+00:00,2020-06-21 06:10:00+00:00,2020-06-21 23:58:01+00:00,2781,9330.9264778,9401.10749682,9300.43050848,9303.62971409,15324301168.83,171289415078.632,18411031.0,2020-06-21 23:59:59.999000+00:00
2020-06-22 00:00:00+00:00,2020-06-22 23:59:59.999000+00:00,2020-06-22 21:16:00+00:00,2020-06-22 00:04:01+00:00,2781,9300.91545819,9655.07321812,9296.87166573,9648.71760979,21104009513.97,177651397436.609,18411918.0,2020-06-22 23:59:59.999000+00:00
2020-06-23 00:00:00+00:00,2020-06-23 23:59:59.999000+00:00,2020-06-23 16:05:00+00:00,2020-06-23 01:59:00+00:00,2781,9644.07594221,9670.54076171,9547.24708412,9629.65836578,17006433272.04,177310052079.171,18412912.0,2020-06-23 23:59:59.999000+00:00
2020-06-24 00:00:00+00:00,2020-06-24 23:59:59.999000+00:00,2020-06-24 06:12:00+00:00,2020-06-24 15:58:00+00:00,2781,9632.14957943,9680.36714624,9278.23354695,9313.61034868,18961716075.6,171498781279.927,18413781.0,2020-06-24 23:59:59.999000+00:00
2020-06-25 00:00:00+00:00,2020-06-25 23:59:59.999000+00:00,2020-06-25 21:18:00+00:00,2020-06-25 03:43:00+00:00,2781,9314.12688901,9340.16150568,9095.32457939,9264.81304308,18616048626.11,170608289503.753,18414650.0,2020-06-25 23:59:59.999000+00:00
2020-06-26 00:00:00+00:00,2020-06-26 23:59:59.999000+00:00,2020-06-26 01:17:00+00:00,2020-06-26 14:44:00+00:00,2781,9260.99499378,9310.51638223,9101.73845201,9162.91760386,18341465836.6,168741367621.97,18415681.0,2020-06-26 23:59:59.999000+00:00
2020-06-27 00:00:00+00:00,2020-06-27 23:59:59.999000+00:00,2020-06-27 08:18:00+00:00,2020-06-27 23:15:01+00:00,2781,9167.82427849,9207.81098342,8998.21670066,9045.39095672,17273093144.4,166584831506.245,18416543.0,2020-06-27 23:59:59.999000+00:00
2020-06-28 00:00:00+00:00,2020-06-28 23:59:59.999000+00:00,2020-06-28 16:20:01+00:00,2020-06-28 04:56:01+00:00,2781,9048.46083712,9197.54701677,8975.52585473,9143.58219104,14560870760.22,168401806136.911,18417487.0,2020-06-28 23:59:59.999000+00:00
2020-06-29 00:00:00+00:00,2020-06-29 23:59:59.999000+00:00,2020-06-29 22:11:00+00:00,2020-06-29 13:46:00+00:00,2781,9140.02907078,9237.57275525,9041.87625573,9190.85446467,16460547078.04,169280659245.843,18418381.0,2020-06-29 23:59:59.999000+00:00
2020-06-30 00:00:00+00:00,2020-06-30 23:59:59.999000+00:00,2020-06-30 02:07:00+00:00,2020-06-30 13:21:00+00:00,2781,9185.58126105,9217.83601269,9084.83749244,9137.99340026,15735797743.99,168315606321.29,18419318.0,2020-06-30 23:59:59.999000+00:00
2020-07-01 00:00:00+00:00,2020-07-01 23:59:59.999000+00:00,2020-07-01 17:57:00+00:00,2020-07-01 03:45:00+00:00,2781,9145.98505502,9309.75486362,9104.73487906,9228.32559024,15971550355.23,169988756578.038,18420325.0,2020-07-01 23:59:59.999000+00:00
2020-07-02 00:00:00+00:00,2020-07-02 23:59:59.999000+00:00,2020-07-02 13:42:00+00:00,2020-07-02 16:47:00+00:00,2781,9231.13965322,9274.96292273,9036.6234943,9123.41015432,16338916796.02,168065586386.744,18421356.0,2020-07-02 23:59:59.999000+00:00
2020-07-03 00:00:00+00:00,2020-07-03 23:59:59.999000+00:00,2020-07-03 01:14:01+00:00,2020-07-03 23:44:00+00:00,2781,9124.84264611,9202.34438443,9058.79478198,9087.30391103,13078970998.64,167409720387.961,18422375.0,2020-07-03 23:59:59.999000+00:00
2020-07-04 00:00:00+00:00,2020-07-04 23:59:59.999000+00:00,2020-07-04 17:57:00+00:00,2020-07-04 11:08:01+00:00,2781,9084.23373428,9183.29558274,9053.62967104,9132.48795051,12290528515.11,168251076677.956,18423356.0,2020-07-04 23:59:59.999000+00:00
2020-07-05 00:00:00+00:00,2020-07-05 23:59:59.999000+00:00,2020-07-05 01:27:00+00:00,2020-07-05 21:26:00+00:00,2781,9126.090803,9162.18323157,8977.01563525,9073.94286936,12903406143.35,167181726153.665,18424375.0,2020-07-05 23:59:59.999000+00:00
2020-07-06 00:00:00+00:00,2020-07-06 23:59:59.999000+00:00,2020-07-06 23:59:01+00:00,2020-07-06 00:29:00+00:00,2781,9072.85007426,9375.47475925,9058.6644583,9375.47475925,17889263251.96,172746103840.155,18425318.0,2020-07-06 23:59:59.999000+00:00
2020-07-07 00:00:00+00:00,2020-07-07 23:59:59.999000+00:00,2020-07-07 00:26:01+00:00,2020-07-07 11:38:00+00:00,2781,9349.16137441,9360.61757468,9201.81538154,9252.27750386,13839652594.65,170485472276.313,18426325.0,2020-07-07 23:59:59.999000+00:00
2020-07-08 00:00:00+00:00,2020-07-08 23:59:59.999000+00:00,2020-07-08 22:44:00+00:00,2020-07-08 00:20:02+00:00,2781,9253.02015436,9450.33567174,9249.49994806,9428.3330848,19702359882.9,173738543115.206,18427281.0,2020-07-08 23:59:59.999000+00:00
2020-07-09 00:00:00+00:00,2020-07-09 23:59:59.999000+00:00,2020-07-09 00:04:01+00:00,2020-07-09 19:46:00+00:00,2781,9427.99387728,9431.37858131,9234.99945975,9277.96790642,18000702524.13,170977231637.687,18428306.0,2020-07-09 23:59:59.999000+00:00
2020-07-10 00:00:00+00:00,2020-07-10 23:59:59.999000+00:00,2020-07-10 23:37:00+00:00,2020-07-10 07:27:01+00:00,2781,9273.35699507,9287.47159361,9118.00240742,9278.8078672,16860035604.8,171001933826.989,18429300.0,2020-07-10 23:59:59.999000+00:00
2020-07-11 00:00:00+00:00,2020-07-11 23:59:59.999000+00:00,2020-07-11 00:09:00+00:00,2020-07-11 09:34:01+00:00,2781,9277.51196283,9293.53268075,9199.48551044,9240.34632654,13249910444.07,170302234777.528,18430287.0,2020-07-11 23:59:59.999000+00:00
2020-07-12 00:00:00+00:00,2020-07-12 23:59:59.999000+00:00,2020-07-12 13:26:00+00:00,2020-07-12 19:32:00+00:00,2781,9241.0550437,9319.41941671,9197.4503198,9276.49985018,14452361906.81,170977422928.131,18431243.0,2020-07-12 23:59:59.999000+00:00
2020-07-13 00:00:00+00:00,2020-07-13 23:59:59.999000+00:00,2020-07-13 18:04:00+00:00,2020-07-13 20:20:00+00:00,2781,9277.2046601,9306.40492983,9224.29284137,9243.61385509,17519821266.48,170379677119.097,18432150.0,2020-07-13 23:59:59.999000+00:00
